datetime,underlying_price,NIFTY27JAN2625200CE,NIFTY27JAN2625300CE,NIFTY27JAN2625400CE,NIFTY27JAN2625500CE,NIFTY27JAN2625600CE,NIFTY27JAN2625700CE,NIFTY27JAN2625800CE,NIFTY27JAN2625900CE,NIFTY27JAN2626000CE,NIFTY27JAN2626100CE,NIFTY27JAN2626200CE,NIFTY27JAN2626300CE,NIFTY27JAN2626400CE,NIFTY27JAN2626500CE,NIFTY27JAN2623800PE,NIFTY27JAN2623900PE,NIFTY27JAN2624000PE,NIFTY27JAN2624100PE,NIFTY27JAN2624200PE,NIFTY27JAN2624300PE,NIFTY27JAN2624400PE,NIFTY27JAN2624500PE,NIFTY27JAN2624600PE,NIFTY27JAN2624700PE,NIFTY27JAN2624800PE,NIFTY27JAN2624900PE,NIFTY27JAN2625000PE,NIFTY27JAN2625100PE
2026-01-12 11:25:00,25509.25,0.12887,0.1246,0.12062526583817784,0.11729,0.11454,0.1123,0.11069,0.10934,0.10911,0.10999,0.11181,0.11361,0.11695,0.12117,0.1823934004498106,0.17614,0.1707,0.16363,0.15775224635354268,0.15154145725535542,0.14553,0.13962,0.13348,0.1284429137897668,0.12353,0.11867,0.11474,0.11088
2026-01-12 11:30:00,25496.15,0.12283,0.11979,0.11693,0.11543,0.11285,0.11124,0.11003,0.10937,0.10944,0.11028,0.11224,0.11446,0.11778,0.12226,0.18198,0.17639176569073733,0.17064114215944812,0.16462,0.15892,0.15261,0.14665,0.14131,0.13519,0.13044,0.12596,0.12101,0.11711,0.1142
2026-01-12 11:35:00,25487.1,0.12896,0.12424045326914189,0.11988,0.11806,0.1148926920300103,0.11321,0.11136708199886161,0.11034,0.1103,0.11119,0.1131,0.11494,0.11853,0.12292,0.18093,0.17561,0.17024,0.16314,0.1573901123672126,0.15104,0.14505157613739633,0.1394,0.13317,0.1282998131814902,0.12347,0.11904378098988434,0.11508,0.11171
2026-01-12 11:40:00,25485.45,0.12621115394314006,0.1232857966793465,0.12019,0.11832,0.11599,0.11366,0.11195,0.11111,0.11123,0.11201,0.1137,0.11586,0.11937,0.12385,0.18081,0.17563,0.17025,0.16382,0.15778,0.1516499915294156,0.14559022949217965,0.14013,0.13359,0.12863,0.12393,0.11956,0.11546513945906724,0.11221
2026-01-12 11:45:00,25476.55,0.13517,0.12957,0.12533,0.12351,0.11952,0.11682,0.11481,0.11361,0.11317,0.11357,0.11488,0.11688,0.11992,0.12409,0.18025,0.17461,0.16924,0.16224,0.15605,0.14943,0.14365,0.13787,0.13125,0.12603,0.12139,0.11699,0.1129,0.10915
2026-01-12 11:50:00,25491.7,0.1293,0.12492,0.12093,0.11849,0.1156214031432759,0.11342,0.11183663115370848,0.11086442549407619,0.11052,0.111,0.11288,0.11482,0.11826,0.1227,0.18185,0.17591,0.17019,0.16313,0.15692,0.15086,0.14495,0.13939,0.13296,0.12808581541697125,0.12333,0.11901,0.11499,0.11149
2026-01-12 11:55:00,25495.85,0.13106,0.12537,0.12187,0.11957,0.11614,0.11375058427246355,0.11205,0.11089,0.11060011618395225,0.11102,0.11273,0.11467,0.11789,0.12117125425743035,0.18173,0.17556,0.16970279660238027,0.16363,0.15731,0.15068,0.14477,0.13922,0.13293,0.12779,0.12291,0.11846950581435728,0.11471,0.11142591112591149
2026-01-12 12:00:00,25499.2,0.12806,0.12433,0.11977,0.11788,0.11466,0.11248,0.11083,0.1099661863764531,0.10963,0.11033,0.11191,0.11395,0.11737,0.1217,0.18155,0.17572,0.1701,0.16336930587021142,0.15677,0.15024,0.14459,0.13903,0.13296,0.12752,0.12279,0.11842138834395335,0.115,0.1119121911289829
2026-01-12 12:05:00,25507.65,0.13197,0.12643,0.12244,0.11927875631780832,0.11613,0.11407,0.11186929786816174,0.11057,0.11040061186008743,0.11061,0.11212,0.11396,0.11724,0.12139,0.18194,0.1763,0.16976059935483498,0.16326,0.15656,0.14995,0.14383,0.1381,0.13178,0.12652,0.12189,0.11709293618277604,0.11337,0.10923
2026-01-12 12:10:00,25526.3,0.14473,0.1426,0.13664,0.13244,0.12752,0.12306,0.11968123077529523,0.11725,0.11547,0.11434,0.11538,0.11631,0.11832,0.12241,0.1832353507395078,0.17639,0.17031,0.1638,0.15661002515265854,0.1492,0.14285,0.13669,0.13021,0.12440795272576823,0.11881782038275883,0.1134,0.10888400168155307,0.10445
2026-01-12 12:15:00,25577.45,0.14302,0.13618,0.13037,0.12711,0.12239,0.11946,0.11592,0.11426908467306135,0.1127,0.11224,0.11251684880624982,0.11361,0.11532,0.11883,0.18443,0.17862,0.17238,0.16537,0.15893,0.15208,0.14584,0.13976,0.13325,0.12715,0.12234,0.11758,0.11315,0.1095926819737438
2026-01-12 12:20:00,25614.85,0.15144,0.1437150835602379,0.1381,0.13245080473537607,0.12816,0.12403,0.12111,0.11765,0.11628,0.11484,0.11474,0.11538,0.11688980736406777,0.11973,0.186,0.17815,0.17464,0.16816,0.16208,0.15542,0.1490030185981196,0.14266,0.136,0.13026501769636967,0.12488,0.11939,0.11495,0.11166419543908974
2026-01-12 12:25:00,25653.4,0.13325544879151394,0.12728,0.12805,0.12478,0.12093,0.11774,0.11503,0.11288,0.11166,0.11104,0.11111,0.11195870905710154,0.11325,0.11604,0.18872,0.18389,0.17771,0.17116,0.16556,0.15827,0.15227,0.14636,0.14013,0.1342,0.12922909635171256,0.12448,0.12027,0.11551
2026-01-12 12:30:00,25668.1,0.154,0.14368,0.13897,0.13258325268597013,0.12916,0.12426053298061676,0.1213,0.11878,0.11738,0.11624,0.11566,0.1161,0.11709,0.11881852785924975,0.18857393760574953,0.18248,0.17816,0.17214,0.16583,0.15888,0.1533,0.14792,0.1408,0.13493,0.1299168341217646,0.12473653235253238,0.12038,0.11487
2026-01-12 12:35:00,25690.5,0.13488,0.12381,0.12445,0.12024,0.11698,0.11468,0.11213,0.11118,0.11044239021319258,0.10965,0.11016,0.11120762385367783,0.11232,0.11471,0.19113,0.18537,0.18081,0.17518,0.16841,0.16240824564553558,0.15617,0.15057,0.14437412506201736,0.13864,0.13428,0.12867942968473484,0.12421,0.12031004751636366
2026-01-12 12:40:00,25684.35,0.15507,0.1479603256569031,0.14347,0.1370626986907105,0.13275,0.12895,0.12453,0.12115,0.11926562294874009,0.11829,0.11694564674487928,0.11716,0.11832,0.11999,0.18826,0.1849,0.17793,0.17149,0.1654,0.15902842019955205,0.15277231960004545,0.14646851206764944,0.13995,0.13419,0.12962,0.12398,0.1192746115006477,0.114
2026-01-12 12:45:00,25727.5,0.13318,0.1286303797548808,0.12466,0.11945,0.11652,0.11432151317210369,0.11204378719841511,0.10981,0.10950027350055559,0.10914,0.1093188210335281,0.10977,0.11162311238734561,0.11342,0.1931,0.18998,0.18359,0.17732,0.1711,0.1646406379197418,0.15835,0.15190274979679283,0.14586,0.1398,0.13474596858306764,0.13039,0.12540537986311132,0.12103
2026-01-12 12:50:00,25724.55,0.14204,0.13716510526927148,0.13291,0.1285,0.12508,0.12156,0.1189075113300945,0.11654,0.11567,0.11427,0.11384,0.11403,0.11481,0.11638,0.19309,0.18835,0.18208,0.17651,0.16953,0.16277,0.15723,0.1507001877096817,0.14472,0.13859,0.13453,0.12962,0.1253,0.12029
2026-01-12 12:55:00,25715.5,0.14309,0.13735,0.12991926137707702,0.12356,0.12039,0.11681,0.11462,0.11291292117970812,0.11168,0.11139,0.11123771957765352,0.11148,0.11248,0.11441,0.19219,0.18729,0.18184,0.17548,0.16905,0.16237,0.15666,0.15066112946552115,0.14488549913625218,0.1393030729742136,0.1341,0.12879,0.12394031098059688,0.11933
2026-01-12 13:00:00,25692.65,0.13268,0.13424,0.13095,0.12836249492655502,0.12484,0.12196,0.11816,0.11592,0.11420834369634987,0.11315201979426033,0.11292,0.1129888569728484,0.11399,0.11456143706068335,0.19101,0.18652,0.18014,0.17417,0.16787571610175608,0.16101,0.15571,0.14935849399682855,0.1434579636982683,0.13751,0.1327,0.1277,0.12285,0.11824
2026-01-12 13:05:00,25702.65,0.14577,0.14024265204916572,0.13579,0.13042731341217467,0.12591,0.12264,0.11964,0.11692,0.11573,0.11455,0.11356,0.11369,0.11473879729333573,0.11663,0.19162,0.1862793201308141,0.1805,0.17474,0.16835078676560128,0.16178,0.15598,0.1494590157243032,0.14297,0.13744,0.13288,0.12758076741723917,0.12314,0.11809
2026-01-12 13:10:00,25710.85,0.14323,0.13453,0.12998,0.128,0.12374,0.1201,0.117,0.11471,0.11291,0.11137,0.11141,0.1113,0.1127147927807764,0.11484,0.19088,0.18534,0.18005,0.17456,0.1683,0.16214,0.15586,0.15028,0.14341,0.13823861331430948,0.13300114045911202,0.12799,0.12361,0.11846
2026-01-12 13:15:00,25725.15,0.12758,0.12543,0.1204,0.11751569633483747,0.1132,0.11159,0.10969097799580804,0.10805,0.10708,0.1070860797123586,0.10713,0.10801907579813247,0.10936490930947937,0.111,0.19035848115417942,0.18479,0.18073,0.17517,0.16885,0.16266,0.15748,0.1510888905887165,0.1453,0.13962972833984968,0.1344735864508619,0.12999,0.12639,0.12377846021235783
2026-01-12 13:20:00,25697.4,0.13956517604753552,0.13529,0.13031,0.1260315930527219,0.1224,0.11874,0.11536,0.11443,0.11229,0.11137,0.11069740892722259,0.11101,0.11313,0.11473687219089153,0.18904,0.18412,0.17899,0.17303,0.16746200795451335,0.16151992642282081,0.15545,0.15004,0.1433,0.13781,0.13305,0.12716,0.12254664419216241,0.11772
2026-01-12 13:25:00,25704.15,0.12732,0.12404,0.11901,0.11682252959473505,0.11413,0.11166,0.11017587231935158,0.10819,0.10782745802307853,0.10714,0.10751,0.10825,0.10942450657998289,0.110714331611741,0.18916,0.18468,0.17939,0.17361,0.16806,0.16219618095421426,0.1565,0.15061216436268454,0.14493965210612245,0.13946,0.13455839414060644,0.12991,0.1254,0.12063
2026-01-12 13:30:00,25707.95,0.16035,0.15079033307712397,0.14463,0.13707461953597203,0.13113583464272757,0.1262705621704917,0.12301,0.11901,0.11727,0.11597,0.11518,0.1148,0.11578,0.11723,0.18884,0.18398593398598623,0.17838,0.17289,0.16635,0.16048,0.15441848713275888,0.1485,0.14168,0.13599,0.13058974763532616,0.12554019688307086,0.12086,0.11835407944431064
2026-01-12 13:35:00,25747.0,0.12697,0.13005,0.12265,0.12120754404922089,0.11783875864479171,0.11525,0.11212,0.11089543771067975,0.10947,0.10874,0.10825,0.10898,0.11004,0.11183,0.19147,0.18757,0.18138,0.17551,0.16951,0.16335,0.15791,0.15185,0.14597,0.14012134997672743,0.13462,0.12954650910454366,0.12485,0.12001
2026-01-12 13:40:00,25745.1,0.14607132334968,0.1348,0.12579846986534388,0.11842,0.1158,0.11363,0.11035,0.10893,0.10798,0.10738826182243501,0.10738965996350575,0.10789,0.10922,0.1109,0.19178,0.18657567708626907,0.18104291452130436,0.1753741974121567,0.16951,0.16359,0.15776,0.1521,0.14563,0.13943,0.13444150296532356,0.12950524540767594,0.12541,0.12045
2026-01-12 13:45:00,25739.05,0.14182,0.13243,0.1274,0.12355,0.11938,0.11529,0.11248,0.11011,0.1089,0.10768,0.10761,0.10793,0.10927,0.11099,0.19282141765585328,0.18702891324798254,0.18113,0.17536,0.16902,0.16257,0.15702,0.15116,0.1445917050095014,0.13813,0.13379,0.1287,0.12433,0.12086090705519614
2026-01-12 13:50:00,25735.6,0.14053601908339133,0.13490253409164246,0.13021969063903382,0.12561,0.12169,0.11822,0.11384,0.1118,0.1105,0.10937,0.10888236593184478,0.10914,0.11039,0.11193,0.19298,0.18672,0.18206,0.17617,0.16984339975369078,0.16319,0.15763,0.15127,0.14468,0.13839,0.13388,0.12816,0.12364,0.11821
2026-01-12 13:55:00,25743.25,0.13752,0.12317,0.1274,0.12181,0.11763,0.11525,0.11133,0.10985,0.10855,0.10746489312993253,0.10716,0.1077,0.1089923804588013,0.11096,0.1947528651431199,0.18885,0.18290669277193808,0.1769008733318851,0.17081,0.16449,0.15855,0.15269,0.14559,0.14022750288024016,0.13473,0.1295973448195031,0.12508,0.11957
2026-01-12 14:00:00,25734.9,0.13141,0.12459,0.12269693155639136,0.12034,0.11653795034878231,0.11374831060143056,0.11059,0.10946,0.10815,0.10718,0.10723,0.10775598836624298,0.10894581293425704,0.11075,0.19338,0.18746,0.18219901274506026,0.1766,0.17053,0.16404,0.1579750979325674,0.15181757727350748,0.14580808985551716,0.13956,0.13488,0.12952,0.1243110797210199,0.11936
2026-01-12 14:05:00,25732.75,0.13756,0.13142,0.12339,0.12785,0.12267,0.11871,0.11524404881526734,0.11212,0.11030471250834256,0.10958,0.10869743037897538,0.10908,0.10875004796344308,0.10909039309634873,0.19324,0.18731,0.18188,0.17644,0.16982,0.16312,0.15721030655813054,0.15116,0.1447147153699189,0.1384,0.13316791041515316,0.12785,0.12289,0.11768
2026-01-12 14:10:00,25739.35,0.1356487108118724,0.13049,0.12053,0.1172397634086748,0.11324,0.11198,0.10906,0.10643,0.10608,0.10546,0.10522,0.10593,0.10756664804570408,0.10964,0.19315,0.18786,0.18327,0.17693458944815443,0.17067,0.16446,0.15848,0.15258,0.14614279944481448,0.13985,0.134855198282551,0.12965,0.12533,0.11911
2026-01-12 14:15:00,25729.15,0.13958,0.13351,0.12656,0.1222,0.11842,0.11527,0.11221118277861952,0.10986,0.10878,0.10763,0.10776,0.1082,0.10965,0.11154,0.19299,0.1865,0.18163,0.1753936818087516,0.16938279178964,0.16309,0.15715,0.15097,0.14479,0.13865,0.13344,0.12816594318139163,0.12363,0.11826
2026-01-12 14:20:00,25736.35,0.15031714364406443,0.14464,0.13888,0.13311,0.1279,0.12266222618694551,0.11872,0.11572,0.11399,0.11222,0.11123757183552317,0.11128,0.11182,0.1127466482333778,0.19212,0.1869,0.18105,0.17619,0.1699,0.16246,0.15658365499071097,0.1501683454646109,0.1439044316005814,0.13731,0.1324,0.12651,0.12130581124450135,0.11595
2026-01-12 14:25:00,25762.75,0.13676,0.13189,0.12698,0.12283,0.11747,0.11438,0.11065,0.10897,0.1075,0.1065,0.10599,0.10653205318318756,0.10746,0.10939024345043791,0.19377,0.1882372776247377,0.1825,0.17716,0.1708609993311396,0.16475,0.15889,0.1525334512650579,0.14650297664906486,0.14034,0.13525,0.12988,0.12539,0.1197
2026-01-12 14:30:00,25753.1,0.12409113901149649,0.11977,0.11613,0.11389,0.11126,0.10938110351339772,0.10683,0.10553,0.10493,0.10422,0.10477776230379802,0.10536,0.10669,0.10846,0.19326,0.1881548410962777,0.18279,0.17731,0.17094893118400628,0.16471,0.15875,0.15268,0.14634,0.14043,0.13567,0.13022,0.1255,0.12037
2026-01-12 14:35:00,25716.7,0.15174,0.14512,0.13909,0.13307,0.12727,0.12346,0.11932,0.11581141291860193,0.11345377530873901,0.11181119303427085,0.11126,0.11126,0.11145015482250249,0.11250776581404447,0.19086,0.18502,0.17934,0.17431,0.16802,0.16121,0.15532,0.14901544414260076,0.1426,0.13638,0.13169,0.12575,0.12104,0.1175293965184348
2026-01-12 14:40:00,25749.0,0.14146,0.13433557115662356,0.12715,0.12317,0.1188040573088415,0.11552,0.11292,0.11058,0.10931,0.10795,0.10775,0.10821,0.10888584922603166,0.11043,0.19276,0.18761,0.18249,0.17641397242728735,0.1702,0.16401780152682635,0.15785,0.15167771876348496,0.14553,0.13957,0.13458,0.12875,0.12421,0.12052636452389374
2026-01-12 14:45:00,25763.85,0.13183,0.1272555157096731,0.12209,0.11875705418866264,0.11506,0.11314,0.11013,0.10793,0.10668902207941475,0.10569932860113923,0.10547044163442337,0.10592,0.10718,0.10825797816330497,0.19416,0.18743,0.1828850987692311,0.17764,0.17176,0.16465,0.15882,0.15287,0.14662133579739173,0.14051,0.13534,0.12992,0.12457846811833415,0.11968
2026-01-12 14:50:00,25774.05,0.14353,0.13758,0.13082,0.12617,0.12145562823618368,0.11819,0.11434,0.11136,0.10934421120079078,0.10794,0.10689,0.10687847245277937,0.10761523958261947,0.10916,0.19388,0.18866,0.1830316457523314,0.17722,0.1706,0.16408,0.15805742353739077,0.15221,0.14529,0.13945,0.13383881069771597,0.12857,0.12345,0.11963991366815722
2026-01-12 14:55:00,25796.15,0.14247,0.13767,0.13126,0.1254,0.12008,0.11677,0.11369,0.11074,0.10988,0.10782,0.10721782454857719,0.10694,0.10774,0.10875,0.19471,0.189,0.18312,0.17722,0.17063,0.16448133016308691,0.15838,0.1518798604578189,0.14561,0.13974816640100501,0.13418,0.1289067025096501,0.12416,0.12014899638074951
2026-01-12 15:00:00,25785.15,0.13593,0.13388,0.12688,0.1223,0.11803,0.11433,0.11181,0.10984,0.10779030066019642,0.10655615483902608,0.10578,0.10594,0.10639,0.10766,0.1955006705673827,0.18931871347091297,0.183,0.17702,0.17066,0.16445833300429236,0.1582,0.15202,0.14524,0.13980171594451068,0.13433433076674667,0.12898,0.12431,0.11883
2026-01-12 15:05:00,25789.75,0.1304,0.12499,0.12171,0.11729,0.11382,0.1119,0.1089,0.10740804074216247,0.10626,0.10491,0.10465291279810784,0.10472,0.10536,0.10686,0.19455942608322632,0.18854,0.18376,0.17824,0.1720549410925724,0.16568188640612094,0.15899,0.15311,0.14667,0.14017,0.13508,0.12962418486389218,0.12499,0.11971
2026-01-12 15:10:00,25785.05,0.1339900848257872,0.12841,0.11964,0.1167,0.11284996031399575,0.11045,0.10802,0.10613272115469598,0.10497,0.10326,0.10320117484986385,0.10339188960376682,0.10433103747588518,0.10601,0.19482,0.18819,0.18355503524660485,0.17836,0.17144,0.16481,0.15909,0.15251406246412885,0.146256812430764,0.13992,0.13472,0.1292,0.12462,0.11945
2026-01-12 15:15:00,25782.95,0.14035936013864125,0.13489,0.12767366328901306,0.12210717109586894,0.11744,0.11417,0.11137,0.10853,0.10738,0.1052,0.10474,0.10481,0.10563,0.10705,0.19663,0.19107576581460595,0.1853856917779801,0.17933,0.17261,0.16587,0.16024,0.15337930732472466,0.14687,0.14062,0.13514,0.12949363558096488,0.12452,0.11877
2026-01-12 15:20:00,25786.05,0.14010558879158785,0.13406266401263847,0.12843,0.1228,0.11761,0.11465,0.1115,0.10893,0.10713,0.10521,0.10453450833444779,0.1044719024675223,0.10526,0.1067,0.19815,0.19091,0.18787,0.18085015277767838,0.17455780260547685,0.16785,0.16151726603748703,0.15498351525812962,0.14852,0.14213,0.13614,0.13,0.1242634355689799,0.11872
2026-01-12 15:25:00,25801.35,0.13043,0.12173,0.11860081901082531,0.11452334622621616,0.11127,0.10857956732124155,0.10605,0.10462,0.10349,0.10165,0.10145,0.10137,0.10221,0.10465,0.19547,0.19534,0.18691,0.18088,0.17464023518738087,0.16707,0.16224,0.15508,0.14885419193811952,0.14221,0.13697,0.13075,0.1252,0.11944
2026-01-13 09:15:00,25853.0,0.10138,0.10057,0.10156,0.10148504937274029,0.1026977884198142,0.09894,0.10014053244680837,0.09925282432346984,0.09738,0.098146515091941,0.09726,0.09771,0.0992,0.10094,0.19934,0.19786,0.18904193681144527,0.1824,0.17542,0.16959,0.16328,0.15746,0.15049,0.14414407551069658,0.13946,0.13333,0.12841,0.12266
2026-01-13 09:20:00,25825.4,0.1301,0.12038,0.11652,0.11379,0.11063,0.10853,0.10573,0.105,0.10365,0.10229,0.10185,0.10238,0.10336,0.10516,0.20103701249655187,0.19459,0.18813,0.17948,0.17454,0.16867,0.16259,0.15584298608720032,0.14929049262699884,0.14263,0.13715928864138163,0.13143,0.12647,0.12052
2026-01-13 09:25:00,25818.35,0.07494,0.0791035613505457,0.07843,0.08490149404761564,0.08732,0.09071,0.09192,0.09345,0.09489,0.09538,0.09659,0.09772,0.09926,0.10186,0.20127255119509296,0.19492,0.19107,0.18192,0.1764225264010462,0.17018,0.16471852646505825,0.16014,0.15357817544129515,0.14795,0.14297771925294717,0.13807,0.13444,0.1289
2026-01-13 09:30:00,25766.85,0.09386,0.09704340402277215,0.09733,0.09870986438444111,0.0985,0.09884946819044911,0.09936,0.09957,0.09974282236451926,0.10013,0.10093323404960275,0.1022,0.10407,0.10676,0.19758,0.18681,0.1874,0.18077,0.17444,0.16772,0.1615,0.15534204521340403,0.14881,0.14315,0.13844,0.133,0.12898,0.12387
2026-01-13 09:35:00,25737.7,0.11826,0.1142503327457405,0.1101,0.11011,0.109,0.10716533730306156,0.10650586354556084,0.10605,0.10628,0.10556,0.10597,0.1067,0.10811,0.11024,0.19641,0.19402,0.18575178930479394,0.17834,0.17151,0.16504,0.15939,0.15322,0.14657,0.14058,0.13586,0.13051,0.12555033255459125,0.12088
2026-01-13 09:40:00,25732.1,0.11857395312172157,0.11635,0.1141541288036296,0.11226,0.110279231475669,0.1094,0.10754,0.10682,0.10672,0.10605,0.10663,0.10736,0.10873,0.11101,0.19531,0.1897,0.1851,0.17854,0.17119,0.16484,0.15903,0.15272,0.14566,0.13996,0.1353,0.12993,0.12517,0.12017
2026-01-13 09:45:00,25766.4,0.10985,0.10211,0.10037639303437204,0.09765,0.09883,0.09904,0.09859181899828069,0.09895388711808642,0.09968,0.09971,0.10075,0.10208,0.10395,0.10665,0.19597411278478946,0.18954,0.18651,0.17875,0.17198,0.16605,0.15962,0.15322498008581686,0.14721,0.14102,0.13691,0.1316,0.12743,0.12286
2026-01-13 09:50:00,25750.85,0.11754,0.11262,0.11364,0.10823,0.10611,0.10542,0.10416,0.10457,0.10446,0.10352,0.10426,0.10532693666836761,0.10695,0.10944,0.19685,0.1913197634557695,0.1858,0.17799,0.17208,0.165,0.15952,0.1528704788239643,0.14677817255129144,0.14069,0.13566,0.13018,0.12590021245410443,0.12193809269537538
2026-01-13 09:55:00,25731.0,0.10362,0.10571,0.10317,0.10456,0.1047087102885969,0.10433,0.10374,0.10378,0.10438,0.10435,0.10535,0.10636,0.10817,0.11081,0.19596,0.19028,0.18489,0.1783798124556073,0.17192829204709287,0.16526763790714796,0.1585,0.15331,0.14657,0.14116427939457674,0.13604,0.13094,0.1269,0.12208
2026-01-13 10:00:00,25714.65,0.14097,0.13349,0.13009,0.12686,0.12114,0.11849,0.11568,0.11373,0.11286,0.11147,0.1113,0.11152328389349789,0.11276,0.11377122309938353,0.1931,0.18816,0.18229,0.17698,0.1696280888711938,0.16188,0.15581,0.14965,0.14249,0.13684,0.13118,0.12617,0.12153,0.11621
2026-01-13 10:05:00,25746.85,0.12843,0.12569,0.11961,0.1167,0.11418,0.11206,0.11025,0.10891,0.10827,0.10803,0.10751,0.10817,0.10956123891659135,0.11162,0.19569,0.18741,0.18202746360088498,0.1758,0.17055,0.16428,0.15821,0.15229,0.14503,0.13955,0.1340020059196975,0.12879,0.12451,0.11968
2026-01-13 10:10:00,25759.95,0.10494,0.10371,0.10288,0.10202,0.10091,0.10211,0.10135803976307606,0.10084,0.10126,0.10178,0.10247,0.1034,0.10505,0.10788,0.19744,0.1923,0.18608,0.17960962063074082,0.1729611558654789,0.16615,0.16016,0.15361911353436758,0.1475,0.14184097472846305,0.13695,0.1312,0.12764,0.12407571588010863
2026-01-13 10:15:00,25754.7,0.10612,0.10838,0.10433,0.10362,0.10244,0.10284,0.10215765508938678,0.10176,0.10236,0.10237,0.10308,0.10428,0.10568,0.10871,0.19659,0.19045,0.18549,0.18043,0.17189,0.16543,0.15933,0.15275533110664485,0.14641,0.14114,0.13568535270326335,0.1308300031115083,0.12656,0.1233666983819284
2026-01-13 10:20:00,25761.35,0.12196,0.11756554017818036,0.11421,0.10883,0.10757,0.10568842081377784,0.10509,0.1039,0.10396,0.10338,0.10386,0.10477,0.10632,0.10746598840001655,0.19667,0.19098173070240992,0.18512,0.17855504635568625,0.17169,0.16546,0.15956,0.15344,0.14623,0.14073,0.1351,0.12988,0.12551,0.12025
2026-01-13 10:25:00,25770.15,0.14012,0.13305,0.12665,0.12195,0.11838,0.11417616592679923,0.11211,0.10968,0.10903,0.10803,0.10721,0.10737,0.10855,0.11041,0.19716,0.19185366214679803,0.18548,0.17993,0.17258096212007287,0.16508,0.15866,0.1518903005494174,0.14506,0.13916318178549966,0.13348,0.12756,0.12274,0.11920278415171953
2026-01-13 10:30:00,25804.6,0.13282,0.11803605167019235,0.10534,0.10765,0.10653,0.10582,0.10306,0.10242518580784461,0.10162056241894935,0.10115744149382747,0.10103,0.10169,0.10354339334723084,0.10556,0.20024025184783897,0.19389,0.18871,0.18195,0.17508,0.16807,0.16178800860422218,0.15564,0.14901052523238512,0.14303895544317996,0.13714,0.1315925126282234,0.12664,0.12147
2026-01-13 10:35:00,25783.95,0.12325,0.1098,0.10718,0.10779,0.10526,0.10288,0.10219,0.10221,0.101585358747435,0.10157366604182004,0.10214,0.10265,0.10405,0.10676,0.20080818959816807,0.19411457149183953,0.18761,0.18025,0.17383,0.1675227594979914,0.16149,0.1552,0.14869790007280148,0.14241,0.13709,0.13144,0.12636214243398625,0.12165
2026-01-13 10:40:00,25772.4,0.11286,0.10172,0.09986,0.10643,0.10474,0.10468,0.10303,0.10234,0.10255,0.10191,0.10239,0.10339799660004256,0.10494,0.10768,0.19788,0.1925216144272535,0.18643721659063248,0.18052,0.17303,0.16664,0.16036656937965746,0.1540076638635183,0.14816,0.14168,0.13630190797064878,0.13102,0.12613,0.12107
2026-01-13 10:45:00,25763.45,0.12053943160060887,0.11857,0.10489,0.11266,0.10804631743920677,0.1078,0.10651,0.10655,0.10529,0.10428,0.10453,0.10574,0.10617,0.10849,0.19601,0.19090383021646723,0.18463,0.17979,0.17084,0.16428,0.15841,0.15174,0.14493,0.13907,0.1341,0.12841614943190255,0.12323,0.1189
2026-01-13 10:50:00,25794.3,0.11933,0.11414,0.11134,0.10732702664914458,0.10379452030177316,0.10109924086264288,0.098,0.09836609863215319,0.09832,0.09864,0.09876,0.09983,0.10165,0.10429,0.197,0.19049,0.18559,0.17919,0.17247,0.1662,0.15938,0.15394,0.14715,0.14127,0.13627,0.13065140218315976,0.12575102680500985,0.12139
2026-01-13 10:55:00,25765.7,0.1313653748676327,0.1277,0.11839,0.11653,0.11209,0.10973664862208175,0.1084,0.10623,0.10569,0.10431,0.10434,0.10496,0.10613292609700972,0.10846,0.19378,0.18824,0.18328,0.17684,0.16974,0.16380216850434856,0.1572388336750325,0.15101,0.1442,0.13808,0.13279,0.12762,0.12277,0.11766
2026-01-13 11:00:00,25784.9,0.11114,0.11637,0.1004,0.10533,0.10417,0.10248370789716968,0.10174907777493332,0.10121,0.10136,0.10075,0.10117,0.10206,0.10349377879302232,0.10537,0.19581,0.18991571249220923,0.18426,0.17715,0.1711810856196395,0.16513,0.15832,0.15288,0.14577,0.13983,0.13496,0.12932,0.12415371821135296,0.11948
2026-01-13 11:05:00,25771.65,0.13216,0.11938,0.12029,0.11747,0.11378,0.11176,0.10905795680838289,0.10724,0.10636,0.10527,0.10501,0.10534,0.10616,0.10809,0.19504,0.18875,0.183,0.17646144736174396,0.16977,0.16355,0.15506,0.15072,0.14357,0.1381,0.13262955876889435,0.12739,0.12263,0.1189171335881686
2026-01-13 11:10:00,25787.85,0.11856,0.10777,0.11044,0.11006,0.10668,0.10586,0.10409,0.10312872071960191,0.10252,0.10135,0.1017,0.10224,0.10350946910221161,0.10541,0.19507,0.18962465210033014,0.18371,0.178,0.17081,0.1648,0.15819,0.15219,0.14495,0.13945,0.13716999626730328,0.1405443579727815,0.14594944164195106,0.1515029654127584
2026-01-13 11:15:00,25787.55,0.11632603212154327,0.11357617045718946,0.11131,0.10958,0.10777,0.10559,0.10327,0.10223,0.10211,0.10092,0.10121,0.10247,0.1027,0.10501,0.19481,0.18867,0.1835,0.17724,0.17046,0.16354,0.15748,0.15088039385998442,0.14437,0.13874,0.13399,0.12815,0.12386,0.12036116935136215
